time,rating,text,name,category,latitude,longitude,safety,cleanliness,infrastructure,nature,attractions,heritage,costs,other,created_at,id,lead_time,updated_at
1775256882680,5.0,"Safety seemed average — busy during the day, quieter at night.",North Point Park,Art gallery,40.8415956,-73.983277,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,713.0,32.142,2026-04-03T22:47:31.680336Z
1775256883680,3.0,"Clean enough for a quick visit, not immaculate.",Central Park,Park,40.8324938,-74.032798,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,714.0,46.886,2026-04-03T22:47:31.680336Z
1775256884680,5.0,Elevators and signage are new and easy to follow.,North Point Station,Sports complex,40.7407421,-74.0323585,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,715.0,38.77,2026-04-03T22:47:31.680336Z
1775256885680,2.0,Some grass and planters; limited but okay.,Liberty Station,Recreation center,40.6747302,-73.8844801,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,716.0,28.264,2026-04-03T22:47:31.680336Z
1775256886680,5.0,The main exhibit alone is worth the trip.,Central Park,Bazaar,40.6998171,-74.0152981,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,717.0,76.229,2026-04-03T22:47:31.680336Z
1775256887680,1.0,Little information on the site's history; a missed opportunity.,North Point Square,Museum,40.6993275,-73.9661033,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,718.0,88.702,2026-04-03T22:47:31.680336Z
1775256888680,5.0,Budget-friendly snacks and no hidden fees.,Harbor Garden,Public swimming pool,40.8686432,-74.0305244,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,2026-04-03T22:47:31.680336Z,719.0,96.862,2026-04-03T22:47:31.680336Z
1775256889680,2.0,Volunteers went out of their way to help visitors.,Civic Plaza,Sports complex,40.7528852,-73.986536,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,2026-04-03T22:47:31.680336Z,720.0,6.847,2026-04-03T22:47:31.680336Z
1775256890680,5.0,Patrols and cameras made me feel secure throughout the visit.,Grand Square,Recreation center,40.7927773,-73.8594539,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,721.0,22.214,2026-04-03T22:47:31.680336Z
1775256891680,5.0,"Clean enough for a quick visit, not immaculate.",North Point Station,Recreation center,40.8487795,-73.8895235,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,722.0,37.6,2026-04-03T22:47:31.680336Z
1775256892680,2.0,Facilities work but show their age.,Metro Museum,Art gallery,40.8270447,-74.0325726,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,723.0,94.278,2026-04-03T22:47:31.680336Z
1775256893680,1.0,Almost entirely paved with little vegetation.,Central Hall,Historical place,40.6907847,-73.9734135,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,724.0,65.859,2026-04-03T22:47:31.680336Z
1775256894680,3.0,The main exhibit alone is worth the trip.,Civic Market,Recreation center,40.8794465,-73.9107842,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,725.0,65.228,2026-04-03T22:47:31.680336Z
1775256895680,4.0,Little information on the site's history; a missed opportunity.,West End Pool,Recreation center,40.7791417,-73.9289856,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,726.0,101.015,2026-04-03T22:47:31.680336Z
1775256896680,1.0,Pricing matches similar venues nearby.,Harbor Station,Bazaar,40.8242859,-74.0486547,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,2026-04-03T22:47:31.680336Z,727.0,46.513,2026-04-03T22:47:31.680336Z
1775256897680,5.0,Volunteers went out of their way to help visitors.,Grand Garden,Bus station,40.7040523,-73.9471488,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,2026-04-03T22:47:31.680336Z,728.0,69.148,2026-04-03T22:47:31.680336Z
1775256898680,3.0,Patrols and cameras made me feel secure throughout the visit.,West End Museum,Plaza,40.8264068,-73.9695613,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,729.0,107.371,2026-04-03T22:47:31.680336Z
1775256899680,3.0,Floors and tables were wiped down constantly.,Civic Plaza,Park,40.86509,-73.9385187,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,730.0,109.983,2026-04-03T22:47:31.680336Z
1775256900680,4.0,Broken escalators and blocked exits are unacceptable.,Civic Center,City park,40.8284476,-73.9667834,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,731.0,114.888,2026-04-03T22:47:31.680336Z
1775256901680,2.0,Some grass and planters; limited but okay.,Riverside Station,Bus station,40.8487279,-73.9332866,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,732.0,52.784,2026-04-03T22:47:31.680336Z
1775256902680,3.0,A few interesting pieces; short visit is enough.,West End Park,Train station,40.8234867,-73.942217,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,733.0,37.147,2026-04-03T22:47:31.680336Z
1775256903680,1.0,Little information on the site's history; a missed opportunity.,Union Hall,Public swimming pool,40.8483963,-74.0223562,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,734.0,86.202,2026-04-03T22:47:31.680336Z
1775256904680,2.0,Pricing matches similar venues nearby.,Grand Center,Historical landmark,40.7673479,-73.8533692,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,2026-04-03T22:47:31.680336Z,735.0,107.715,2026-04-03T22:47:31.680336Z
1775256905680,4.0,Staff seemed overwhelmed and short with guests.,Civic Hall,Art gallery,40.7143112,-73.9235655,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,2026-04-03T22:47:31.680336Z,736.0,89.282,2026-04-03T22:47:31.680336Z
1775256906680,1.0,I would not bring children here late; the perimeter feels unsafe.,West End Pool,Castle,40.7470519,-73.977258,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,737.0,104.681,2026-04-03T22:47:31.680336Z
1775256907680,3.0,"Clean enough for a quick visit, not immaculate.",West End Market,Historical landmark,40.8311498,-73.8816847,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,738.0,38.124,2026-04-03T22:47:31.680336Z
1775256908680,5.0,Facilities work but show their age.,Union Square,Monument,40.7654672,-73.9890917,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,739.0,75.654,2026-04-03T22:47:31.680336Z
1775256909680,1.0,Some grass and planters; limited but okay.,North Point Center,Train station,40.6772913,-74.0334044,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,740.0,84.716,2026-04-03T22:47:31.680336Z
1775256910680,2.0,A few interesting pieces; short visit is enough.,Grand Center,Transit station,40.8766388,-74.0449209,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,741.0,112.246,2026-04-03T22:47:31.680336Z
1775256911680,5.0,Restoration preserved the original details beautifully.,Civic Center,Town square,40.6514392,-74.0421196,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,742.0,22.933,2026-04-03T22:47:31.680336Z
1775256912680,2.0,Budget-friendly snacks and no hidden fees.,Riverside Center,Recreation center,40.7205735,-73.922167,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,2026-04-03T22:47:31.680336Z,743.0,72.428,2026-04-03T22:47:31.680336Z
1775256913680,2.0,Volunteers went out of their way to help visitors.,Riverside Park,Public swimming pool,40.8520338,-74.0354504,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,2026-04-03T22:47:31.680336Z,744.0,32.188,2026-04-03T22:47:31.680336Z
1775256914680,5.0,"Safety seemed average — busy during the day, quieter at night.",Grand Center,Historical place,40.7978096,-73.8848365,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,745.0,118.988,2026-04-03T22:47:31.680336Z
1775256915680,1.0,Floors and tables were wiped down constantly.,Harbor Square,Town square,40.6766187,-73.9848043,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,746.0,41.498,2026-04-03T22:47:31.680336Z
1775256916680,1.0,Broken escalators and blocked exits are unacceptable.,Metro Center,City park,40.6979191,-73.9852047,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,747.0,60.261,2026-04-03T22:47:31.680336Z
1775256917680,3.0,Almost entirely paved with little vegetation.,Central Market,Town square,40.770011,-73.9233164,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,748.0,53.954,2026-04-03T22:47:31.680336Z
1775256918680,1.0,Underwhelming — not much to do besides walk around.,Harbor Hall,Playground,40.8197757,-73.913601,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,749.0,37.65,2026-04-03T22:47:31.680336Z
1775256919680,1.0,Little information on the site's history; a missed opportunity.,Harbor Station,Park,40.7154035,-73.9460382,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,750.0,75.944,2026-04-03T22:47:31.680336Z
1775256920680,4.0,Fees add up quickly for a family.,Grand Center,Playground,40.7387399,-73.9260075,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,2026-04-03T22:47:31.680336Z,751.0,87.425,2026-04-03T22:47:31.680336Z
1775256921680,3.0,Volunteers went out of their way to help visitors.,West End Market,Plaza,40.6831366,-73.8573809,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,2026-04-03T22:47:31.680336Z,752.0,84.391,2026-04-03T22:47:31.680336Z
1775256922680,3.0,Patrols and cameras made me feel secure throughout the visit.,Civic Market,Subway station,40.8654302,-73.9653855,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,753.0,108.37,2026-04-03T22:47:31.680336Z
1775256923680,1.0,"Clean enough for a quick visit, not immaculate.",Harbor Pool,Historical place,40.8314304,-73.9061278,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,754.0,38.657,2026-04-03T22:47:31.680336Z
1775256924680,2.0,Facilities work but show their age.,Grand Plaza,Farmers' market,40.7450543,-73.90062,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,755.0,19.92,2026-04-03T22:47:31.680336Z
1775256925680,3.0,Almost entirely paved with little vegetation.,Liberty Station,Subway station,40.8445715,-73.853042,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,756.0,85.924,2026-04-03T22:47:31.680336Z
1775256926680,1.0,The main exhibit alone is worth the trip.,Central Center,Recreation center,40.8614255,-73.9924173,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,757.0,114.216,2026-04-03T22:47:31.680336Z
1775256927680,5.0,Some historical markers; could be expanded.,Liberty Garden,Plaza,40.6660064,-74.0063123,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,758.0,98.56,2026-04-03T22:47:31.680336Z
1775256928680,4.0,Fees add up quickly for a family.,Harbor Hall,Park,40.8127401,-73.8884542,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,2026-04-03T22:47:31.680336Z,759.0,17.174,2026-04-03T22:47:31.680336Z
1775256929680,3.0,Volunteers went out of their way to help visitors.,West End Square,Bazaar,40.6807569,-73.8827323,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,2026-04-03T22:47:31.680336Z,760.0,19.524,2026-04-03T22:47:31.680336Z
1775256930680,2.0,"Safety seemed average — busy during the day, quieter at night.",North Point Center,Historical place,40.7895132,-73.8742672,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,761.0,79.192,2026-04-03T22:47:31.680336Z
1775256931680,4.0,Litter and leaves everywhere; maintenance is lacking.,Civic Market,Historical landmark,40.7941898,-73.9251864,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,762.0,11.783,2026-04-03T22:47:31.680336Z
1775256932680,5.0,Broken escalators and blocked exits are unacceptable.,Harbor Market,Plaza,40.8198082,-73.8729036,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,763.0,64.753,2026-04-03T22:47:31.680336Z
1775256933680,5.0,Almost entirely paved with little vegetation.,Riverside Center,Castle,40.7455346,-73.9520924,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,764.0,28.455,2026-04-03T22:47:31.680336Z
1775256934680,4.0,A few interesting pieces; short visit is enough.,Union Center,Shopping mall,40.7771316,-73.9809986,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,765.0,66.239,2026-04-03T22:47:31.680336Z
1775256935680,4.0,Some historical markers; could be expanded.,West End Square,Historical landmark,40.8263951,-73.9691949,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,766.0,86.209,2026-04-03T22:47:31.680336Z
1775256936680,3.0,Budget-friendly snacks and no hidden fees.,Riverside Park,Subway station,40.8029862,-74.0146118,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,2026-04-03T22:47:31.680336Z,767.0,25.776,2026-04-03T22:47:31.680336Z
1775256937680,2.0,Volunteers went out of their way to help visitors.,Union Hall,City park,40.7305202,-73.9571477,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,2026-04-03T22:47:31.680336Z,768.0,34.939,2026-04-03T22:47:31.680336Z
1775256938680,3.0,I would not bring children here late; the perimeter feels unsafe.,Riverside Station,City park,40.8738581,-73.9375917,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,769.0,35.547,2026-04-03T22:47:31.680336Z
1775256939680,3.0,Litter and leaves everywhere; maintenance is lacking.,Harbor Station,Bazaar,40.6812033,-74.019049,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,770.0,70.69,2026-04-03T22:47:31.680336Z
1775256940680,1.0,Broken escalators and blocked exits are unacceptable.,Central Station,Flea market,40.6575196,-74.0215108,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,771.0,15.377,2026-04-03T22:47:31.680336Z
1775256941680,2.0,Green space and shade trees make this a pleasant stop.,Grand Museum,Art gallery,40.8378336,-73.8790242,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,772.0,90.319,2026-04-03T22:47:31.680336Z
