time,rating,text,name,category,latitude,longitude,safety,cleanliness,infrastructure,nature,attractions,heritage,costs,other
1563556913775,5.0,Great way to experience behind the scenes,The Tour at NBC Studios,Tourist attraction,40.7593651,-73.98009789999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned
1598742314142,5.0,I love this place.,Marine Park,Park||Baseball field||Bocce ball court||Cricket ground||Football Field||Handball court||Playground||Tennis court||Tourist attraction,40.6055157,-73.9348698,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1565185477359,4.0,"Beautiful park, with lots of things to do in every season. The public library is next to it and many restaurants and nice buildings.",Bryant Park,Park||Tourist attraction,40.7535965,-73.9832326,notmentioned,notmentioned,notmentioned,positive,positive,positive,notmentioned,positive
1512442274658,5.0,Peaceful,Ed Koch Queensboro Bridge,Bridge||Tourist attraction,40.756731599999995,-73.9542239,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,positive
1603215165835,5.0,Convenient shopping and UPS drop off,Greenridge Plaza,Shopping mall,40.5599857,-74.1683104,notmentioned,notmentioned,positive,notmentioned,positive,notmentioned,notmentioned,notmentioned
1549571689100,5.0,will go again,Si Rouse Shopping Center Inc,Shopping mall,40.583021599999995,-74.1649202,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1520891486355,5.0,"Beautiful place!!! In front of the WTC, don't miss it !!!!",Brookfield Place,Shopping mall||Tourist attraction,40.712716799999995,-74.01528239999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,positive
1569092951278,5.0,fellow,McCarren Park,Park||Tourist attraction,40.7210549,-73.95244,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1503884193527,5.0,"Any time during the year, the NY Botanical Garden is worth a visit. The garden is large and offers a place to think, walk, talk, or learn.",New York Botanical Garden,Botanical garden||Educational institution||Garden||Museum||Tourist attraction||Wedding venue,40.8617054,-73.8806902,notmentioned,notmentioned,positive,positive,positive,notmentioned,notmentioned,neutral
1567790438511,2.0,"I found it uninteresting except the old building, the weak exhibits. Did not like. The best part is the museum bookstore. I do not recommend.",MoMA PS1,Modern art museum||Art center||Tourist attraction,40.7454944,-73.94735279999999,notmentioned,notmentioned,notmentioned,notmentioned,negative,negative,notmentioned,negative
1557031392110,5.0,Awesome place A lot of history which makes it even better because of its mystique. The tour very complete. It could incorporate recorded translation as in other places.,Madison Square Garden,Arena||Event venue||Stadium||Tourist attraction,40.7505045,-73.9934387,notmentioned,notmentioned,notmentioned,notmentioned,positive,positive,notmentioned,neutral
1561307305080,5.0,It’s always crowded but there’s a lot of places to go shop at,Atlantic Terminal Mall,Shopping mall,40.684568,-73.97697699999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,neutral
1575842805492,5.0,Great place to eat,New Horizons Shopping Mall,Shopping mall,40.8377778,-73.88305559999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1574141381633,5.0,I went to such a cool event. They had live painters and it was so innovative. Love this place.,Brooklyn Museum,Art museum||Museum||Tourist attraction,40.6712062,-73.9636306,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1551033916775,5.0,Rabbi,Madison Square Park,Park||Tourist attraction,40.7421872,-73.9880175,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral
1577844532210,5.0,Magnificent,Theodore Roosevelt Park,Park||Tourist attraction,40.781850899999995,-73.97476019999999,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1559164440288,5.0,Probably THE nicest gorilla exhibit in the entire country! I have been to over 70 Zoo & Aquariums over the last 11 yrs and this exhibit is the best gorilla one anywhere!,Congo Gorilla Forest,Exhibit||Tourist attraction,40.848143799999995,-73.88132929999999,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1522575186524,5.0,I highly recommend it. you can shop until you drop and take your time I'm pretty sure everyone is going home satisfied.,Queens Place Mall,Shopping mall,40.7355974,-73.8745378,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,positive
1552712466880,5.0,Good place!,Bethesda Terrace,Tourist attraction||Historical landmark||Scenic spot,40.7739489,-73.9709661,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1524075684840,3.0,Extremly long lines (it was a fair),Queens County Farm Museum,Farm||Cultural landmark||Museum||Tourist attraction,40.7474785,-73.7220059,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,negative
1599962549733,4.0,Close to transportation and lots of roof parking garages,River Plaza,Shopping mall,40.8730677,-73.9083538,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned
1505728943254,5.0,Love me some BJS.,Metro Mall,Shopping mall,40.7104309,-73.8912254,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive
1775257150680,2.0,Underwhelming — not much to do besides walk around.,West End Station,Transit station,40.8293445,-73.9099337,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,981,109.651,2026-04-03T22:47:31.680336Z
1775257151680,4.0,Some historical markers; could be expanded.,Union Pool,Farmers' market,40.7328727,-73.8587703,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,982,91.305,2026-04-03T22:47:31.680336Z
1775257152680,5.0,Fees add up quickly for a family.,Civic Park,Sports complex,40.7639862,-73.9975635,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,2026-04-03T22:47:31.680336Z,983,75.872,2026-04-03T22:47:31.680336Z
1775257153680,5.0,Staff seemed overwhelmed and short with guests.,North Point Hall,Public swimming pool,40.7486511,-73.9199428,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,2026-04-03T22:47:31.680336Z,984,105.4,2026-04-03T22:47:31.680336Z
1775257154680,4.0,I would not bring children here late; the perimeter feels unsafe.,North Point Garden,Farmers' market,40.8103133,-73.99528,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,985,95.585,2026-04-03T22:47:31.680336Z
1775257155680,3.0,Litter and leaves everywhere; maintenance is lacking.,North Point Station,Transit station,40.7457699,-73.8809744,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,986,59.055,2026-04-03T22:47:31.680336Z
1775257156680,2.0,Broken escalators and blocked exits are unacceptable.,Harbor Plaza,Plaza,40.8202772,-73.8706849,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,987,112.106,2026-04-03T22:47:31.680336Z
1775257157680,2.0,Green space and shade trees make this a pleasant stop.,Riverside Square,Historical place,40.6650267,-73.9468426,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,988,85.522,2026-04-03T22:47:31.680336Z
1775257158680,4.0,A few interesting pieces; short visit is enough.,Union Museum,Tourist attraction,40.7867459,-73.9353531,notmentioned,notmentioned,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,989,67.861,2026-04-03T22:47:31.680336Z
1775257159680,3.0,Restoration preserved the original details beautifully.,North Point Garden,Plaza,40.6596211,-73.9417916,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,990,109.369,2026-04-03T22:47:31.680336Z
1775257160680,2.0,Fees add up quickly for a family.,Civic Hall,Shopping mall,40.6506559,-73.9698591,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,2026-04-03T22:47:31.680336Z,991,100.833,2026-04-03T22:47:31.680336Z
1775257161680,2.0,Staff seemed overwhelmed and short with guests.,Harbor Garden,Recreation center,40.6834558,-73.9957003,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,2026-04-03T22:47:31.680336Z,992,55.928,2026-04-03T22:47:31.680336Z
1775257162680,5.0,Patrols and cameras made me feel secure throughout the visit.,North Point Garden,Historical place,40.7451509,-73.8804418,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,993,17.027,2026-04-03T22:47:31.680336Z
1775257163680,3.0,Floors and tables were wiped down constantly.,West End Park,City park,40.7020891,-73.9847104,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,994,26.241,2026-04-03T22:47:31.680336Z
1775257164680,4.0,Facilities work but show their age.,Liberty Station,Flea market,40.7407395,-73.9746936,notmentioned,notmentioned,neutral,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,995,35.478,2026-04-03T22:47:31.680336Z
1775257165680,5.0,Almost entirely paved with little vegetation.,Liberty Center,Bazaar,40.7471026,-73.9173664,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,996,76.002,2026-04-03T22:47:31.680336Z
1775257166680,3.0,Underwhelming — not much to do besides walk around.,Union Pool,Art gallery,40.8604818,-73.9102239,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,997,71.904,2026-04-03T22:47:31.680336Z
1775257167680,4.0,Restoration preserved the original details beautifully.,Union Pool,Plaza,40.8101902,-73.9400896,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,998,40.836,2026-04-03T22:47:31.680336Z
1775257168680,2.0,Fees add up quickly for a family.,Riverside Park,Bus station,40.7665463,-73.9365557,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,negative,notmentioned,2026-04-03T22:47:31.680336Z,999,84.199,2026-04-03T22:47:31.680336Z
1775257169680,3.0,Service was adequate; nothing stood out.,Harbor Center,Flea market,40.8493484,-73.9845347,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,neutral,2026-04-03T22:47:31.680336Z,1000,72.661,2026-04-03T22:47:31.680336Z
1775257170680,3.0,I would not bring children here late; the perimeter feels unsafe.,Central Square,Playground,40.8751461,-73.8892841,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,1001,10.67,2026-04-03T22:47:31.680336Z
1775257171680,3.0,Litter and leaves everywhere; maintenance is lacking.,Central Plaza,Flea market,40.6785469,-74.0230465,notmentioned,negative,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,1002,73.897,2026-04-03T22:47:31.680336Z
1775257172680,1.0,Elevators and signage are new and easy to follow.,West End Garden,Plaza,40.6915337,-73.8810363,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,1003,94.82,2026-04-03T22:47:31.680336Z
1775257173680,2.0,Green space and shade trees make this a pleasant stop.,Civic Station,Historical place,40.8787773,-74.0007207,notmentioned,notmentioned,notmentioned,positive,notmentioned,notmentioned,notmentioned,notmentioned,2026-04-03T22:47:31.680336Z,1004,111.806,2026-04-03T22:47:31.680336Z
